GDACS_ID,country,iso3,continent,country_lonlat,iso3_lonlat,continent_lonlat,eventid,alertlevel,alertscore,fromdate,todate,geometry_url,report_url,details_url,geometry,Continent,Country,ISO3,reason,source,reviewed_by,reviewed_at
FL-4291,Niger,NER,Africa,Niger,NER,Africa,4291,Green,1,2015-07-25T00:00:00,2015-08-19T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4291&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4291&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4291,"{'type': 'Point', 'coordinates': [2.497, 14.842]}",,,,,,,
FL-4283,Myanmar,MMR,Asia,Myanmar,MMR,Asia,4283,Orange,2,2015-07-15T00:00:00,2015-08-19T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4283&episodeid=3,https://www.gdacs.org/report.aspx?eventid=4283&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4283,"{'type': 'Point', 'coordinates': [95.533, 20.175]}",,,,,,,
FL-4282,India,IND,Asia,India,IND,Asia,4282,Orange,2,2015-07-15T00:00:00,2015-08-19T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4282&episodeid=3,https://www.gdacs.org/report.aspx?eventid=4282&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4282,"{'type': 'Point', 'coordinates': [82.617, 26.207]}",,,,,,,
FL-4272,Pakistan,PAK,Asia,Pakistan,PAK,Asia,4272,Red,3,2015-07-15T00:00:00,2015-08-19T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4272&episodeid=4,https://www.gdacs.org/report.aspx?eventid=4272&episodeid=4&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4272,"{'type': 'Point', 'coordinates': [72.274, 34.343]}",,,,,,,
FL-4285,Guinea,GIN,Africa,Guinea,GIN,Africa,4285,Green,1,2015-07-26T00:00:00,2015-08-05T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4285&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4285&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4285,"{'type': 'Point', 'coordinates': [-13.438, 10.04]}",,,,,,,
FL-4281,Paraguay,PRY,South America,Argentina,ARG,South America,4281,Green,1,2015-07-25T00:00:00,2015-08-05T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4281&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4281&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4281,"{'type': 'Point', 'coordinates': [-58.273, -25.045]}",South America,Paraguay,PRY,typo,WIKI,M.H,TUWIEN
FL-4280,Vietnam,VNM,Asia,Vietnam,VNM,Asia,4280,Green,1,2015-07-25T00:00:00,2015-08-05T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4280&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4280&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4280,"{'type': 'Point', 'coordinates': [106.865, 20.814]}",,,,,,,
FL-4279,USA,USA,North America,United States of America,US1,North America,4279,Green,1,2015-07-17T00:00:00,2015-07-21T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4279&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4279&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4279,"{'type': 'Point', 'coordinates': [-113.587, 34.115]}",North America,USA,USA,typo,WIKI,M.H,TUWIEN
FL-4278,Philippines,PHL,Asia,Philippines,PHL,Asia,4278,Green,1,2015-07-12T00:00:00,2015-07-21T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4278&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4278&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4278,"{'type': 'Point', 'coordinates': [120.796, 15.551]}",,,,,,,
FL-4277,Iran,,Asia,Iran,IRN,Asia,4277,Green,1,2015-07-14T00:00:00,2015-07-21T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4277&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4277&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4277,"{'type': 'Point', 'coordinates': [54.038, 33.36]}",,,,,,,
FL-4276,Brazil,BRA,South America,Brazil,BRA,South America,4276,Green,1,2015-07-10T00:00:00,2015-07-21T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4276&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4276&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4276,"{'type': 'Point', 'coordinates': [-50.751, -25.569]}",,,,,,,
FL-4275,Guyana,GUY,South America,Guyana,GUY,South America,4275,Green,1,2015-07-16T00:00:00,2015-07-21T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4275&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4275&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4275,"{'type': 'Point', 'coordinates': [-58.743, 6.666]}",,,,,,,
FL-4274,USA,USA,North America,United States of America,US1,North America,4274,Green,1,2015-07-18T00:00:00,2015-07-21T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4274&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4274&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4274,"{'type': 'Point', 'coordinates': [-83.165, 38.389]}",North America,USA,USA,typo,WIKI,M.H,TUWIEN
FL-4273,Tajikistan,TJK,Asia,Tajikistan,TJK,Asia,4273,Green,1,2015-07-15T00:00:00,2015-07-21T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4273&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4273&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4273,"{'type': 'Point', 'coordinates': [73.115, 38.063]}",,,,,,,
FL-4294,Nigeria,NGA,Africa,Nigeria,NGA,Africa,4294,Green,1,2015-08-30T00:00:00,2015-09-11T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4294&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4294&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4294,"{'type': 'Point', 'coordinates': [11.528, 9.953]}",,,,,,,
FL-4288,India,IND,Asia,India,IND,Asia,4288,Green,1,2015-08-13T00:00:00,2015-09-11T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4288&episodeid=3,https://www.gdacs.org/report.aspx?eventid=4288&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4288,"{'type': 'Point', 'coordinates': [93.751, 26.895]}",,,,,,,
FL-4290,Argentina,ARG,South America,Argentina,ARG,South America,4290,Green,1,2015-08-10T00:00:00,2015-08-19T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4290&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4290&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4290,"{'type': 'Point', 'coordinates': [-59.807, -35.109]}",,,,,,,
FL-4289,Uruguay,URY,South America,Uruguay,URY,South America,4289,Green,1,2015-08-17T00:00:00,2015-08-19T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4289&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4289&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4289,"{'type': 'Point', 'coordinates': [-55.7, -32.633]}",,,,,,,
FL-4287,Philippines,PHL,Asia,Philippines,PHL,Asia,4287,Green,1,2015-08-02T00:00:00,2015-08-05T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4287&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4287&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4287,"{'type': 'Point', 'coordinates': [125.052, 7.391]}",,,,,,,
FL-4286,China,CHN,Asia,China,CH1,Asia,4286,Green,1,2015-08-02T00:00:00,2015-08-05T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4286&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4286&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4286,"{'type': 'Point', 'coordinates': [112.531, 35.093]}",,,,,,,
FL-4284,North Macedonia,MKD,Europe,North Macedonia,MKD,Europe,4284,Green,1,2015-08-03T00:00:00,2015-08-05T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4284&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4284&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4284,"{'type': 'Point', 'coordinates': [21.191, 41.758]}",Europe,North Macedonia,MKD,typo,WIKI,M.H,TUWIEN
FL-4295,USA,USA,North America,United States of America,US1,North America,4295,Green,1,2015-10-01T00:00:00,2015-10-13T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4295&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4295&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4295,"{'type': 'Point', 'coordinates': [-80.493, 33.503]}",North America,USA,USA,typo,WIKI,M.H,TUWIEN
FL-4298,New Zealand,NZL,Oceania,New Zealand,NZ1,Oceania,4298,Green,1,2015-09-20T00:00:00,2015-10-01T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4298&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4298&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4298,"{'type': 'Point', 'coordinates': [177.922, -38.664]}",,,,,,,
FL-4293,Vietnam,VNM,Asia,Vietnam,VNM,Asia,4293,Green,1,2015-09-07T00:00:00,2015-09-11T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4293&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4293&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4293,"{'type': 'Point', 'coordinates': [104.762, 20.567]}",,,,,,,
FL-4292,Japan,JPN,Asia,Japan,JPN,Asia,4292,Orange,2,2015-09-09T00:00:00,2015-09-11T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4292&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4292&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4292,"{'type': 'Point', 'coordinates': [140.046, 36.938]}",,,,,,,
FL-4308,Indonesia,IDN,Asia,Indonesia,IDN,Asia,4308,Green,1,2015-10-23T00:00:00,2015-10-28T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4308&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4308&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4308,"{'type': 'Point', 'coordinates': [98.403, 3.661]}",,,,,,,
FL-4307,Greece,GRC,Europe,Greece,GRC,Europe,4307,Green,1,2015-10-21T00:00:00,2015-10-28T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4307&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4307&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4307,"{'type': 'Point', 'coordinates': [21.698, 39.761]}",,,,,,,
FL-4305,Egypt,EGY,Africa,Egypt,EGY,Africa,4305,Green,1,2015-10-24T00:00:00,2015-10-28T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4305&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4305&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4305,"{'type': 'Point', 'coordinates': [30.482, 31.042]}",,,,,,,
FL-4304,Somalia,SOM,Africa,Somalia,SOM,Africa,4304,Green,1,2015-10-15T00:00:00,2015-10-28T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4304&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4304&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4304,"{'type': 'Point', 'coordinates': [45.402, 4.704]}",,,,,,,
FL-4303,Algeria,DZA,Africa,Algeria,DZA,Africa,4303,Green,1,2015-10-16T00:00:00,2015-10-28T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4303&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4303&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4303,"{'type': 'Point', 'coordinates': [-6.955, 28.334]}",,,,,,,
FL-4302,Mexico,MEX,North America,Mexico,MEX,North America,4302,Green,1,2015-10-23T00:00:00,2015-10-28T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4302&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4302&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4302,"{'type': 'Point', 'coordinates': [-101.772, 28.381]}",,,,,,,
FL-4301,Uruguay,URY,South America,Brazil,BRA,South America,4301,Green,1,2015-10-14T00:00:00,2015-10-28T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4301&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4301&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4301,"{'type': 'Point', 'coordinates': [-53.572, -29.957]}",South America,Uruguay,URY,typo,WIKI,M.H,TUWIEN
FL-4300,Philippines,PHL,Asia,Philippines,PHL,Asia,4300,Green,1,2015-10-22T00:00:00,2015-10-28T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4300&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4300&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4300,"{'type': 'Point', 'coordinates': [121.241, 16.691]}",,,,,,,
FL-4299,Romania,ROU,Europe,Romania,ROU,Europe,4299,Green,1,2015-10-12T00:00:00,2015-10-13T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4299&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4299&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4299,"{'type': 'Point', 'coordinates': [28.732, 44.642]}",,,,,,,
FL-4306,Bahamas,BHS,North America,,,North America,4306,Green,1,2015-10-02T00:00:00,2015-10-08T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4306&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4306&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4306,"{'type': 'Point', 'coordinates': [-73.832, 22.492]}",North America,Bahamas,BHS,typo,WIKI,M.H,TUWIEN
FL-4296,France,FRA,Europe,France,FR1,Europe,4296,Green,1,2015-10-03T00:00:00,2015-10-07T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4296&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4296&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4296,"{'type': 'Point', 'coordinates': [6.53, 43.377]}",,,,,,,
FL-4297,Guatemala,GTM,North America,Guatemala,GTM,North America,4297,Orange,2,2015-10-02T00:00:00,2015-10-03T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4297&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4297&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4297,"{'type': 'Point', 'coordinates': [-90.613, 14.826]}",North America,Guatemala,GTM,typo,WIKI,M.H,TUWIEN
FL-4315,Paraguay,PRY,South America,Paraguay,PRY,South America,4315,Orange,2,2015-12-01T00:00:00,2016-01-29T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4315&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4315&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4315,"{'type': 'Point', 'coordinates': [-55.848, -26.037]}",,,,,,,
FL-4317,Kenya,KEN,Africa,Kenya,KEN,Africa,4317,Orange,2,2015-12-01T00:00:00,2016-01-06T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4317&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4317&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4317,"{'type': 'Point', 'coordinates': [39.513, -2.036]}",,,,,,,
FL-4313,Albania,ALB,Europe,Albania,ALB,Europe,4313,Green,1,2015-11-21T00:00:00,2015-12-04T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4313&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4313&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4313,"{'type': 'Point', 'coordinates': [19.966, 41.287]}",,,,,,,
FL-4312,Maldives,MDV,Asia,,,Asia,4312,Green,1,2015-11-25T00:00:00,2015-12-04T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4312&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4312&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4312,"{'type': 'Point', 'coordinates': [73.189, -0.144]}",Asia,Maldives,MDV,typo,WIKI,M.H,TUWIEN
FL-4311,USA,USA,North America,United States of America,US1,North America,4311,Green,1,2015-11-26T00:00:00,2015-12-04T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4311&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4311&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4311,"{'type': 'Point', 'coordinates': [-100.238, 33.984]}",North America,USA,USA,typo,WIKI,M.H,TUWIEN
FL-4310,Qatar,QAT,Asia,Saudi Arabia,SAU,Asia,4310,Green,1,2015-11-25T00:00:00,2015-12-04T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4310&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4310&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4310,"{'type': 'Point', 'coordinates': [51.885, 21.659]}",Asia,Qatar,QAT,typo,WIKI,M.H,TUWIEN
FL-4309,India,IND,Asia,India,IND,Asia,4309,Orange,2,2015-11-10T00:00:00,2015-12-04T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4309&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4309&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4309,"{'type': 'Point', 'coordinates': [78.855, 11.828]}",,,,,,,
FL-4314,USA,USA,North America,United States of America,US1,North America,4314,Green,1,2015-12-15T00:00:00,2016-01-29T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4314&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4314&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4314,"{'type': 'Point', 'coordinates': [-91.083, 35.666]}",North America,USA,USA,typo,WIKI,M.H,TUWIEN
FL-4319,United Kingdom,GBR,Europe,United Kingdom,GB1,Europe,4319,Green,1,2015-12-05T00:00:00,2016-01-26T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4319&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4319&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4319,"{'type': 'Point', 'coordinates': [-2.775, 54.987]}",,,,,,,
FL-4318,Philippines,PHL,Asia,Philippines,PHL,Asia,4318,Green,1,2015-12-12T00:00:00,2016-01-06T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4318&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4318&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4318,"{'type': 'Point', 'coordinates': [121.229, 12.836]}",,,,,,,
FL-4316,Australia,AUS,Oceania,Australia,AU1,Oceania,4316,Green,1,2015-12-23T00:00:00,2016-01-06T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4316&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4316&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4316,"{'type': 'Point', 'coordinates': [152.121, -30.357]}",,,,,,,
FL-4330,Indonesia,IDN,Asia,Indonesia,IDN,Asia,4330,Green,1,2016-01-18T00:00:00,2016-03-10T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4330&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4330&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4330,"{'type': 'Point', 'coordinates': [103.352, -2.465]}",,,,,,,
FL-4332,Australia,AUS,Oceania,Australia,AU1,Oceania,4332,Green,1,2016-01-25T00:00:00,2016-02-03T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4332&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4332&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4332,"{'type': 'Point', 'coordinates': [142.05, -21.576]}",,,,,,,
