,GDACS_ID,equi7_grid_code,country,iso3,eventid,alertlevel,alertscore,fromdate,todate,geometry_url,report_url,details_url,geometry
3102,FL-1102858,AF020M,Uganda,UGA,1102858,Green,1,2024-08-25T01:00:00,2024-08-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102858&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102858&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102858,"{'type': 'Point', 'coordinates': [30.0431007740151, 0.6605936]}"
3103,FL-1102856,AF020M,Morocco,MAR,1102856,Green,1,2024-08-23T01:00:00,2024-08-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102856&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102856&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102856,"{'type': 'Point', 'coordinates': [-7.24179756064845, 30.82534295]}"
3104,FL-1102812,AS020M,Japan,JPN,1102812,Green,1,2024-08-07T01:00:00,2024-08-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102812&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1102812&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102812,"{'type': 'Point', 'coordinates': [139.8512255, 36.7786372]}"
3105,FL-1102854,AF020M,Sudan,SDN,1102854,Green,1,2024-08-25T01:00:00,2024-08-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102854&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102854&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102854,"{'type': 'Point', 'coordinates': [37.7339322, 18.4303582]}"
3106,FL-1102836,AS020M,Nepal,NPL,1102836,Green,1,2024-08-16T01:00:00,2024-08-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102836&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1102836&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102836,"{'type': 'Point', 'coordinates': [85.9207189250388, 27.5465665]}"
3107,FL-1102850,AF020M,Oman,OMN,1102850,Green,1,2024-08-23T01:00:00,2024-08-25T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102850&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102850&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102850,"{'type': 'Point', 'coordinates': [57.5064808, 23.0802573]}"
3108,FL-1102846,AS020M,Thailand,THA,1102846,Green,1,2024-08-15T01:00:00,2024-08-25T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102846&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102846&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102846,"{'type': 'Point', 'coordinates': [98.2981141, 7.84752]}"
3109,FL-1102834,AF020M,Guinea,GIN,1102834,Green,1,2024-08-14T01:00:00,2024-08-25T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102834&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102834&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102834,"{'type': 'Point', 'coordinates': [-13.6998434, 9.5170602]}"
3110,FL-1102852,AS020M,Taiwan,TWN,1102852,Green,1,2024-08-23T01:00:00,2024-08-24T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102852&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102852&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102852,"{'type': 'Point', 'coordinates': [121.515311280591, 25.0459778]}"
3111,FL-1102849,AS020M,Laos,LAO,1102849,Green,1,2024-08-20T01:00:00,2024-08-22T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102849&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102849&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102849,"{'type': 'Point', 'coordinates': [101.7228286, 19.2494811]}"
3112,FL-1102848,SA020M,Colombia,COL,1102848,Green,1,2024-08-20T01:00:00,2024-08-22T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102848&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102848&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102848,"{'type': 'Point', 'coordinates': [-74.0727271, 4.6270591]}"
3113,FL-1102845,AS020M,North Korea,PRK,1102845,Green,1,2024-08-20T01:00:00,2024-08-22T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102845&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102845&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102845,"{'type': 'Point', 'coordinates': [126.7052, 37.456]}"
3114,FL-1102844,AS020M,Malaysia,MYS,1102844,Green,1,2024-08-20T01:00:00,2024-08-22T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102844&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102844&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102844,"{'type': 'Point', 'coordinates': [100.4952892, 5.7073152]}"
3115,FL-1102841,EU020M,Slovakia,SVK,1102841,Green,1,2024-08-20T01:00:00,2024-08-21T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102841&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102841&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102841,"{'type': 'Point', 'coordinates': [17.5636204428546, 48.38275395]}"
3116,FL-1102847,AS020M,Bangladesh,BGD,1102847,Green,1,2024-08-18T01:00:00,2024-08-20T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102847&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102847&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102847,"{'type': 'Point', 'coordinates': [91.8839938, 22.6800466]}"
3117,FL-1102843,AS020M,Kyrgyzstan,KGZ,1102843,Green,1,2024-08-18T01:00:00,2024-08-20T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102843&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102843&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102843,"{'type': 'Point', 'coordinates': [76.9939054421143, 42.7035463]}"
3118,FL-1102842,EU020M,Croatia,HRV,1102842,Green,1,2024-08-19T01:00:00,2024-08-20T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102842&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102842&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102842,"{'type': 'Point', 'coordinates': [16.9212335, 45.7462142]}"
3119,FL-1102840,EU020M,Poland,POL,1102840,Green,1,2024-08-18T01:00:00,2024-08-20T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102840&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102840&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102840,"{'type': 'Point', 'coordinates': [17.397672, 52.1458506]}"
3120,FL-1102819,SA020M,Venezuela,VEN,1102819,Green,1,2024-08-10T01:00:00,2024-08-20T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102819&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102819&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102819,"{'type': 'Point', 'coordinates': [-69.9856106, 9.3563336]}"
3121,FL-1102936,AF020M,Sierra Leone,SLE,1102936,Green,1,2024-08-16T01:00:00,2024-08-18T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102936&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102936&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102936,"{'type': 'Point', 'coordinates': [-11.8400269, 8.6400349]}"
3122,FL-1102837,NA020M,Guatemala,GTM,1102837,Green,1,2024-08-12T01:00:00,2024-08-18T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102837&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102837&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102837,"{'type': 'Point', 'coordinates': [-91.5647814, 14.3040004]}"
3123,FL-1102818,NA020M,Canada,CAN,1102818,Green,1,2024-08-10T01:00:00,2024-08-18T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102818&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102818&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102818,"{'type': 'Point', 'coordinates': [-79.6443879, 43.5896231]}"
3124,FL-1102831,EU020M,Belgium,BEL,1102831,Green,1,2024-08-14T01:00:00,2024-08-16T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102831&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102831&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102831,"{'type': 'Point', 'coordinates': [4.3588917, 51.0606816]}"
3125,FL-1102832,NA020M,British Virgin Is.,VGB,1102832,Green,1,2024-08-13T01:00:00,2024-08-15T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102832&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102832&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102832,"{'type': 'Point', 'coordinates': [-66.4858295, 18.2247706]}"
3126,FL-1102828,EU020M,Spain,ESP,1102828,Green,1,2024-08-13T01:00:00,2024-08-15T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102828&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102828&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102828,"{'type': 'Point', 'coordinates': [-7.1487011224796, 42.09760215]}"
3127,FL-1102825,AS020M,Maldives,MDV,1102825,Green,1,2024-08-13T01:00:00,2024-08-15T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102825&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102825&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102825,"{'type': 'Point', 'coordinates': [73.2244152, 3.7203503]}"
3128,FL-1102893,AF020M,Central African Republic,CAF,1102893,Green,1,2024-08-12T01:00:00,2024-08-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102893&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102893&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102893,"{'type': 'Point', 'coordinates': [16.0535833, 3.5224201]}"
3129,FL-1102838,NA020M,El Salvador,SLV,1102838,Green,1,2024-08-12T01:00:00,2024-08-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102838&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102838&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102838,"{'type': 'Point', 'coordinates': [-89.1501583, 13.7036577]}"
3130,FL-1102827,EU020M,Netherlands,NLD,1102827,Green,1,2024-08-13T01:00:00,2024-08-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102827&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102827&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102827,"{'type': 'Point', 'coordinates': [4.7802673399199, 51.56437755]}"
3131,FL-1102823,EU020M,Switzerland,CHE,1102823,Green,1,2024-08-12T01:00:00,2024-08-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102823&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102823&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102823,"{'type': 'Point', 'coordinates': [8.0303006, 46.7560001]}"
3132,FL-1102829,AF020M,Libya,LBY,1102829,Green,1,2024-08-11T01:00:00,2024-08-13T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102829&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102829&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102829,"{'type': 'Point', 'coordinates': [18.1236723, 26.8234472]}"
3133,FL-1102826,SA020M,Trinidad & Tobago,TTO,1102826,Green,1,2024-08-12T01:00:00,2024-08-13T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102826&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102826&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102826,"{'type': 'Point', 'coordinates': [-61.0840075, 10.7466905]}"
3134,FL-1102824,AF020M,Ethiopia,ETH,1102824,Green,1,2024-08-11T01:00:00,2024-08-13T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102824&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102824&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102824,"{'type': 'Point', 'coordinates': [34.1822172, 7.8102647]}"
3135,FL-1102817,AS020M,Bhutan,BTN,1102817,Green,1,2024-08-10T01:00:00,2024-08-12T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102817&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102817&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102817,"{'type': 'Point', 'coordinates': [89.6358502, 27.5211206]}"
3136,FL-1102798,OC020M,Malaysia,MYS,1102798,Green,1,2024-08-04T01:00:00,2024-08-12T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102798&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102798&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102798,"{'type': 'Point', 'coordinates': [102.2107805, 2.3834528]}"
3137,FL-1102821,OC020M,Indonesia,IDN,1102821,Green,1,2024-08-09T01:00:00,2024-08-11T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102821&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102821&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102821,"{'type': 'Point', 'coordinates': [96.2116676360828, 5.10477095]}"
3138,FL-1102822,AF020M,South Africa,ZAF,1102822,Green,1,2024-08-08T01:00:00,2024-08-10T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102822&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102822&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102822,"{'type': 'Point', 'coordinates': [18.723611, -33.460278]}"
3139,FL-1102820,AF020M,Egypt,EGY,1102820,Green,1,2024-08-08T01:00:00,2024-08-10T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102820&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102820&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102820,"{'type': 'Point', 'coordinates': [27.7269966, 23.9802763]}"
3140,FL-1102816,EU020M,Poland,POL,1102816,Green,1,2024-08-08T01:00:00,2024-08-09T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102816&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102816&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102816,"{'type': 'Point', 'coordinates': [19.2078918, 50.3308692]}"
3141,FL-1102810,EU020M,Estonia,EST,1102810,Green,1,2024-08-06T01:00:00,2024-08-08T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102810&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102810&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102810,"{'type': 'Point', 'coordinates': [26.6890245, 58.366856]}"
3142,FL-1102813,AS020M,Tajikistan,TJK,1102813,Green,1,2024-08-04T01:00:00,2024-08-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102813&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102813&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102813,"{'type': 'Point', 'coordinates': [71.6142247, 36.726816]}"
3143,FL-1102809,AF020M,Oman,OMN,1102809,Green,1,2024-08-04T01:00:00,2024-08-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102809&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102809&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102809,"{'type': 'Point', 'coordinates': [57.7546282, 22.823211]}"
3144,FL-1102815,AF020M,Sudan,SDN,1102815,Orange,2,2024-08-03T01:00:00,2024-08-05T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102815&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102815&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102815,"{'type': 'Point', 'coordinates': [33.820323725, 8.7912006]}"
3145,FL-1102811,SA020M,Colombia,COL,1102811,Green,1,2024-08-03T01:00:00,2024-08-05T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102811&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102811&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102811,"{'type': 'Point', 'coordinates': [-71.6623713, 5.4068042]}"
3146,FL-1102806,EU020M,Sweden,SWE,1102806,Green,1,2024-08-04T01:00:00,2024-08-05T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102806&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102806&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102806,"{'type': 'Point', 'coordinates': [12.3942376, 56.9221109]}"
3147,FL-1102799,AF020M,Saudi Arabia,SAU,1102799,Green,1,2024-08-03T01:00:00,2024-08-04T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102799&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102799&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102799,"{'type': 'Point', 'coordinates': [42.666667, 17.333333]}"
3148,FL-1102928,OC020M,Indonesia,IDN,1102928,Green,1,2024-09-18T01:00:00,2024-11-15T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102928&episodeid=13,https://www.gdacs.org/report.aspx?eventid=1102928&episodeid=13&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102928,"{'type': 'Point', 'coordinates': [119.8543493, -3.0870288]}"
3149,FL-1102931,EU020M,France,FRA,1102931,Green,1,2024-10-01T01:00:00,2024-10-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102931&episodeid=6,https://www.gdacs.org/report.aspx?eventid=1102931&episodeid=6&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102931,"{'type': 'Point', 'coordinates': [6.4314327, 43.4273183]}"
3150,FL-1102925,AS020M,Thailand,THA,1102925,Green,1,2024-10-01T01:00:00,2024-10-21T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102925&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1102925&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102925,"{'type': 'Point', 'coordinates': [99.52111, 15.0825]}"
3151,FL-1102945,AS020M,India,IND,1102945,Green,1,2024-09-20T01:00:00,2024-10-07T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102945&episodeid=5,https://www.gdacs.org/report.aspx?eventid=1102945&episodeid=5&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102945,"{'type': 'Point', 'coordinates': [75.8303420916538, 14.2558835]}"
3152,FL-1102926,AS020M,Vietnam,VNM,1102926,Green,1,2024-09-29T01:00:00,2024-10-07T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102926&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102926&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102926,"{'type': 'Point', 'coordinates': [106.008286648119, 10.23265135]}"
3153,FL-1102950,AF020M,Senegal,SEN,1102950,Green,1,2024-10-01T01:00:00,2024-10-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102950&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102950&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102950,"{'type': 'Point', 'coordinates': [-13.1756847, 15.491026]}"
3154,FL-1102927,SA020M,Ecuador,ECU,1102927,Green,1,2024-10-01T01:00:00,2024-10-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102927&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102927&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102927,"{'type': 'Point', 'coordinates': [-78.5043143725551, -0.1692388]}"
3155,FL-1102922,AS020M,Islamic Republic of Iran,IRN,1102922,Green,1,2024-10-01T01:00:00,2024-10-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102922&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102922&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102922,"{'type': 'Point', 'coordinates': [57.4902789, 28.7457869]}"
3156,FL-1102924,OC020M,Philippines,PHL,1102924,Green,1,2024-09-30T01:00:00,2024-10-02T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102924&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102924&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102924,"{'type': 'Point', 'coordinates': [122.7312101, 12.7503486]}"
3157,FL-1102919,NA020M,Panama,PAN,1102919,Green,1,2024-09-29T01:00:00,2024-10-01T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102919&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102919&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102919,"{'type': 'Point', 'coordinates': [-82.0302557081236, 8.5499947]}"
3158,FL-1102920,AF020M,Cameroon,CMR,1102920,Green,1,2024-09-27T01:00:00,2024-09-30T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102920&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102920&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102920,"{'type': 'Point', 'coordinates': [10.1516505, 5.9614117]}"
3159,FL-1102918,EU020M,Denmark,DNK,1102918,Green,1,2024-09-27T01:00:00,2024-09-29T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102918&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102918&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102918,"{'type': 'Point', 'coordinates': [8.74788537043176, 55.4087862]}"
3160,FL-1102923,AS020M,Nepal,NPL,1102923,Orange,2,2024-09-26T01:00:00,2024-09-28T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102923&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102923&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102923,"{'type': 'Point', 'coordinates': [83.9999901, 28.3780464]}"
3161,FL-1102917,NA020M,United States,USA,1102917,Green,1,2024-09-26T01:00:00,2024-09-28T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102917&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102917&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102917,"{'type': 'Point', 'coordinates': [-81.9648364141316, 26.5178452]}"
